#id	rank	argument	turkID
arg106108	0.20597	Of course it has the potential, but right now the current religious tension between Muslims and Hindus would probably prevent this. I can't think of a leading nation that has had large scale internal conflict, it just doesn't work. To "lead" a country must have time and resources to worry about other countries and not itself.	A21D5FN7P2JGQ2
arg618365	0.20597	yes it does with a rapidly growing population and a growing economy India is in line with china to become the greatest economic powers of the world	A21D5FN7P2JGQ2
arg128880	0.03090	Hi all of u.................. dis is a new gal joining da prsns who r in favor of dis argue...... those who are in oppose of dis topic..... may i request u one thing dat plz think before u tell about India"s potential bcoz the wealth which the foreigners are enjoying nw are the looted one 4m India........ The other foreign countries are more developed den us bcoz it is da Indian people who are using their brain and making the foreign countries develop..........	A21D5FN7P2JGQ2
arg126374	0.05716	India certainly has d potentials 2 lead d world...... <br/> in our real world power and weapons doesn't work any more <br/> maybe................................... <br/> maybe USA,UK or such other contries are more powerful but India is economically more strong.it is d hub 4 many other companies.	A21D5FN7P2JGQ2
arg126378	0.03090	The Indian economy is galloping at a breakneck speed and might even reach double-digit growth by 2013, feel Finance Minister Pranab Mukherjee and Commerce Minister Anand Sharma. Many economists agree that the demographic dividend that India enjoys could see the country sustain its high growth rate for a long time to come. <br/> The India growth story is indeed enviable. Despite being plagued by myriad problems, India has emerged stronger and more resilient to any global crises so far. <br/> India is expected to be the world's fastest growing economy by 2018, according to Economist Intelligence Unit, a research arm of the Economist magazine.	A21D5FN7P2JGQ2
arg123811	0.05716	ndians has always been powerful why r u forgeting about its ancient glory history	A21D5FN7P2JGQ2
arg125962	0.20597	India moving a step ahead in becoming a world power everyday.... <br/> concerns shown by other countries says it all..... <br/> Yes we have some internal problems which country don't have... <br/> but time is river water and it brings changes..we growing as one of the leading power... <br/> I'll not compare my country with others as Napoleon said"Comparing yourself with others is same as insulting yourself" <br/> We have the 3rd largest army in the world.. <br/> we produce most no. of doctors and engineers every year (count in your own country) <br/> but still we don't like to prise ourselves because we don't believe anyone is stronger or weaker than us.... <br/> !!!!! NAMASTE!!!!	A21D5FN7P2JGQ2
arg106165	0.20597	India and China could redefine what third world country means because in the future, both will be first and third world countries simultaneously.	A21D5FN7P2JGQ2
arg596217	0.35088	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	AYOLVUJBAIR0M
arg131151	0.64912	To say India can not lead the world is to say that a newborn child can never walk!!! I agree that there r so many problems that the rising India is facing 2day bt we r getting better day by day!!!	AYOLVUJBAIR0M
arg106108	0.35088	Of course it has the potential, but right now the current religious tension between Muslims and Hindus would probably prevent this. I can't think of a leading nation that has had large scale internal conflict, it just doesn't work. To "lead" a country must have time and resources to worry about other countries and not itself.	A36UGBUM4CKC0D
arg106101	0.64912	India is in my personal list of countries to keep an eye on over the next thirty years. I think they're a good contender for superpower status before the end of this century.	A36UGBUM4CKC0D
arg150905	0.35088	India does have ptential to lead the world, but so does China! America continues to outsource good manufactoring jobs to these countries resulting in an economic boost for India and China!	A34DLMVM5ONTCW
arg596217	0.64912	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A34DLMVM5ONTCW
arg126374	0.35088	India certainly has d potentials 2 lead d world...... <br/> in our real world power and weapons doesn't work any more <br/> maybe................................... <br/> maybe USA,UK or such other contries are more powerful but India is economically more strong.it is d hub 4 many other companies.	A3GK79J8B7BNI8
arg121182	0.64912	aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!	A3GK79J8B7BNI8
arg125962	0.35088	India moving a step ahead in becoming a world power everyday.... <br/> concerns shown by other countries says it all..... <br/> Yes we have some internal problems which country don't have... <br/> but time is river water and it brings changes..we growing as one of the leading power... <br/> I'll not compare my country with others as Napoleon said"Comparing yourself with others is same as insulting yourself" <br/> We have the 3rd largest army in the world.. <br/> we produce most no. of doctors and engineers every year (count in your own country) <br/> but still we don't like to prise ourselves because we don't believe anyone is stronger or weaker than us.... <br/> !!!!! NAMASTE!!!!	A21M6H1C333713
arg130673	0.64912	ooooooooh really David then why people from your country knock their doors in India for gaining peace and get rid of depression,why does most of the named firms of the world have highest no. of Indian employees cuz we are genius,and we are actually intellectually superior.in past we have lead the world and we'll surely lead the world again in near future wait and watch	A21M6H1C333713
arg106091	0.06179	I believe that India is fast emerging as a hub for international trade and investment. India has provided a huge opportunity to enhance trade and investments in sectors such as mechanical and electrical engineering, food processing, automotive, tourism and banking among others. Almost every multinational company is focusing on India.	A1WO5U9K07E7LB
arg596217	0.11432	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A1WO5U9K07E7LB
arg123811	0.41194	ndians has always been powerful why r u forgeting about its ancient glory history	A1WO5U9K07E7LB
arg130673	0.41194	ooooooooh really David then why people from your country knock their doors in India for gaining peace and get rid of depression,why does most of the named firms of the world have highest no. of Indian employees cuz we are genius,and we are actually intellectually superior.in past we have lead the world and we'll surely lead the world again in near future wait and watch	A1WO5U9K07E7LB
arg129377	0.35088	India surely has the potential to lead the world.........Dr Manmohan Singh is considered as the most qualified prime minister all over the world.........India has proved its potential in various fields and aspects............	A35XWPYL7QWEW5
arg121182	0.64912	aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!	A35XWPYL7QWEW5
arg106091	0.35088	I believe that India is fast emerging as a hub for international trade and investment. India has provided a huge opportunity to enhance trade and investments in sectors such as mechanical and electrical engineering, food processing, automotive, tourism and banking among others. Almost every multinational company is focusing on India.	A2A1B4QO3URM75
arg117437	0.64912	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A2A1B4QO3URM75
arg106091	0.04570	I believe that India is fast emerging as a hub for international trade and investment. India has provided a huge opportunity to enhance trade and investments in sectors such as mechanical and electrical engineering, food processing, automotive, tourism and banking among others. Almost every multinational company is focusing on India.	A2G0YLK7FVEM28
arg116894	0.08454	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A2G0YLK7FVEM28
arg618365	0.04570	yes it does with a rapidly growing population and a growing economy India is in line with china to become the greatest economic powers of the world	A2G0YLK7FVEM28
arg130673	0.08454	ooooooooh really David then why people from your country knock their doors in India for gaining peace and get rid of depression,why does most of the named firms of the world have highest no. of Indian employees cuz we are genius,and we are actually intellectually superior.in past we have lead the world and we'll surely lead the world again in near future wait and watch	A2G0YLK7FVEM28
arg596217	0.04570	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A2G0YLK7FVEM28
arg125962	0.08454	India moving a step ahead in becoming a world power everyday.... <br/> concerns shown by other countries says it all..... <br/> Yes we have some internal problems which country don't have... <br/> but time is river water and it brings changes..we growing as one of the leading power... <br/> I'll not compare my country with others as Napoleon said"Comparing yourself with others is same as insulting yourself" <br/> We have the 3rd largest army in the world.. <br/> we produce most no. of doctors and engineers every year (count in your own country) <br/> but still we don't like to prise ourselves because we don't believe anyone is stronger or weaker than us.... <br/> !!!!! NAMASTE!!!!	A2G0YLK7FVEM28
arg106101	0.30464	India is in my personal list of countries to keep an eye on over the next thirty years. I think they're a good contender for superpower status before the end of this century.	A2G0YLK7FVEM28
arg117437	0.30464	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A2G0YLK7FVEM28
arg110321	0.06179	INDIA has the potential to lead the world. <br/> Full of natural resources, filled with highly spiritual people and country with diverse tounges and races. India has th potential to flourish. <br/> Well, I cannot ignore the fact that Indian government seems pretty corrupt and poverty still exists. <br/> But hey, China is communist, poverty is also seen in China.. <br/> So why not INDIA? <br/> INDIA DOES HAVE THE POTENTIAL TO LEAD THE WORLD	A29DF7KAQFDJ7B
arg121919	0.11432	how can Indians say that india don not have the potential to lead the world??????????????? <br/> India is the heaven in the Earth and only India have the potential to lead the world.......... <br/> Believe yourself and hardwork............. <br/> surely INDIA WILL BECOME POTENTIAL TO LEAD THE WORLD other-than any country!!!!!!!!!!!! <br/> JAI HIND	A29DF7KAQFDJ7B
arg142643	0.41194	India will grow faster than any country of the world after 2012.	A29DF7KAQFDJ7B
arg119309	0.41194	India is a good country to live in... <br/> it has diverse culture but still it unites as one. <br/> Saare jagah se achcha... <br/> Hindustan hamara...	A29DF7KAQFDJ7B
arg126378	0.35088	The Indian economy is galloping at a breakneck speed and might even reach double-digit growth by 2013, feel Finance Minister Pranab Mukherjee and Commerce Minister Anand Sharma. Many economists agree that the demographic dividend that India enjoys could see the country sustain its high growth rate for a long time to come. <br/> The India growth story is indeed enviable. Despite being plagued by myriad problems, India has emerged stronger and more resilient to any global crises so far. <br/> India is expected to be the world's fastest growing economy by 2018, according to Economist Intelligence Unit, a research arm of the Economist magazine.	A1SPVT0LRQWIYH
arg132483	0.64912	I already had my say in the debate and we Indians at least managed to learn these mongrel's language and we are pretty good at it. But the rest of you English gimmicks stumble in your own tongue. <br/> I am quoting some sush102 <br/> "Hey its better dnt teach me wats da differnce between chatng nd debatng..... If i start my debate na den u bloody will b 4ced to leave dis site nd run away...." <br/> what crap? <br/> "dnt" , "ma" "dis" <br/> what kind of crap is that??? <br/> It makes no difference what you say but it still remains that INDIANS are the BEST!!!!	A1SPVT0LRQWIYH
arg623493	0.06179	I am an American, and I am ashamed to admit "Merica is rich due to slavery. India never had slavery and used to be rich until the British came and took everything away. We were left in a bad state, but started developing quickly. India is much more competitive in education than America and soon when everyone has education (which will happen in our lifetime) India will excel. <br/> India has the potential.	A3QIULCXV23W0H
arg126374	0.11432	India certainly has d potentials 2 lead d world...... <br/> in our real world power and weapons doesn't work any more <br/> maybe................................... <br/> maybe USA,UK or such other contries are more powerful but India is economically more strong.it is d hub 4 many other companies.	A3QIULCXV23W0H
arg117437	0.41194	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A3QIULCXV23W0H
arg123811	0.41194	ndians has always been powerful why r u forgeting about its ancient glory history	A3QIULCXV23W0H
arg117437	0.35088	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A3L82OPTH4VXGD
arg596217	0.64912	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A3L82OPTH4VXGD
arg106091	0.01456	I believe that India is fast emerging as a hub for international trade and investment. India has provided a huge opportunity to enhance trade and investments in sectors such as mechanical and electrical engineering, food processing, automotive, tourism and banking among others. Almost every multinational company is focusing on India.	A3LW8MS4WAPT4S
arg116895	0.02177	india international institute like nalanda where students of many countries came for studies.........discovery of decimal and 0	A3LW8MS4WAPT4S
arg128880	0.09190	Hi all of u.................. dis is a new gal joining da prsns who r in favor of dis argue...... those who are in oppose of dis topic..... may i request u one thing dat plz think before u tell about India"s potential bcoz the wealth which the foreigners are enjoying nw are the looted one 4m India........ The other foreign countries are more developed den us bcoz it is da Indian people who are using their brain and making the foreign countries develop..........	A3LW8MS4WAPT4S
arg121919	0.02765	how can Indians say that india don not have the potential to lead the world??????????????? <br/> India is the heaven in the Earth and only India have the potential to lead the world.......... <br/> Believe yourself and hardwork............. <br/> surely INDIA WILL BECOME POTENTIAL TO LEAD THE WORLD other-than any country!!!!!!!!!!!! <br/> JAI HIND	A3LW8MS4WAPT4S
arg123811	0.03281	ndians has always been powerful why r u forgeting about its ancient glory history	A3LW8MS4WAPT4S
arg106426	0.02043	Do we have the potential? <br/> Yes. <br/> The only competition we have is China who has done a much better job for the long run. <br/> But then again the way India runs.. it always makes order out of chaos.	A3LW8MS4WAPT4S
arg119309	0.06237	India is a good country to live in... <br/> it has diverse culture but still it unites as one. <br/> Saare jagah se achcha... <br/> Hindustan hamara...	A3LW8MS4WAPT4S
arg106165	0.02074	India and China could redefine what third world country means because in the future, both will be first and third world countries simultaneously.	A3LW8MS4WAPT4S
arg618365	0.01456	yes it does with a rapidly growing population and a growing economy India is in line with china to become the greatest economic powers of the world	A3LW8MS4WAPT4S
arg260216	0.02662	i remember the only country by whose fear alexander's army was afraid <br/> it was INDIA <br/> after just sixty years of independence INDIA is looked as the country to become the sixth member of security council of UN <br/> and it is also the country with a great development rate <br/> And i know that none of us are unknown to the great contribution of INDIA in the discovery of god partical <br/> then from where the matter comes from that INDIA is not having the pottential	A3LW8MS4WAPT4S
arg117437	0.02074	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A3LW8MS4WAPT4S
arg596217	0.02074	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A3LW8MS4WAPT4S
arg486903	0.01456	Yes, that is true if they continue to manage the positive and effective economic agenda. The first thing they need is to promote their economic policy to every investors and their tourism. <br/> Regards, <br/> Jerwin <br/> "consultant of poster printing san francisco"	A3LW8MS4WAPT4S
arg131151	0.02693	To say India can not lead the world is to say that a newborn child can never walk!!! I agree that there r so many problems that the rising India is facing 2day bt we r getting better day by day!!!	A3LW8MS4WAPT4S
arg121182	0.09267	aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!	A3LW8MS4WAPT4S
arg132483	0.06585	I already had my say in the debate and we Indians at least managed to learn these mongrel's language and we are pretty good at it. But the rest of you English gimmicks stumble in your own tongue. <br/> I am quoting some sush102 <br/> "Hey its better dnt teach me wats da differnce between chatng nd debatng..... If i start my debate na den u bloody will b 4ced to leave dis site nd run away...." <br/> what crap? <br/> "dnt" , "ma" "dis" <br/> what kind of crap is that??? <br/> It makes no difference what you say but it still remains that INDIANS are the BEST!!!!	A3LW8MS4WAPT4S
arg121181	0.04692	india can speak english better than orginal english man..britishers and americans speech includes a lot of grammatical mistakes ..so who is better....indians !!!! "truth is stranger than fiction".......	A3LW8MS4WAPT4S
arg623493	0.01456	I am an American, and I am ashamed to admit "Merica is rich due to slavery. India never had slavery and used to be rich until the British came and took everything away. We were left in a bad state, but started developing quickly. India is much more competitive in education than America and soon when everyone has education (which will happen in our lifetime) India will excel. <br/> India has the potential.	A3LW8MS4WAPT4S
arg130673	0.03497	ooooooooh really David then why people from your country knock their doors in India for gaining peace and get rid of depression,why does most of the named firms of the world have highest no. of Indian employees cuz we are genius,and we are actually intellectually superior.in past we have lead the world and we'll surely lead the world again in near future wait and watch	A3LW8MS4WAPT4S
arg276210	0.03564	i just know that i am an Indian and i don't want to show my country down and the person who thinks that only by debate they will solve all the problems is wrong. <br/> because they also know that how is there country.	A3LW8MS4WAPT4S
arg110321	0.05914	INDIA has the potential to lead the world. <br/> Full of natural resources, filled with highly spiritual people and country with diverse tounges and races. India has th potential to flourish. <br/> Well, I cannot ignore the fact that Indian government seems pretty corrupt and poverty still exists. <br/> But hey, China is communist, poverty is also seen in China.. <br/> So why not INDIA? <br/> INDIA DOES HAVE THE POTENTIAL TO LEAD THE WORLD	A3LW8MS4WAPT4S
arg129910	0.04232	we should not forget lord rama, krishna, vishvamitr etc which give far view that india will be the vishvguru in future	A3LW8MS4WAPT4S
arg129377	0.01456	India surely has the potential to lead the world.........Dr Manmohan Singh is considered as the most qualified prime minister all over the world.........India has proved its potential in various fields and aspects............	A3LW8MS4WAPT4S
arg126378	0.01456	The Indian economy is galloping at a breakneck speed and might even reach double-digit growth by 2013, feel Finance Minister Pranab Mukherjee and Commerce Minister Anand Sharma. Many economists agree that the demographic dividend that India enjoys could see the country sustain its high growth rate for a long time to come. <br/> The India growth story is indeed enviable. Despite being plagued by myriad problems, India has emerged stronger and more resilient to any global crises so far. <br/> India is expected to be the world's fastest growing economy by 2018, according to Economist Intelligence Unit, a research arm of the Economist magazine.	A3LW8MS4WAPT4S
arg106101	0.01456	India is in my personal list of countries to keep an eye on over the next thirty years. I think they're a good contender for superpower status before the end of this century.	A3LW8MS4WAPT4S
arg126374	0.01456	India certainly has d potentials 2 lead d world...... <br/> in our real world power and weapons doesn't work any more <br/> maybe................................... <br/> maybe USA,UK or such other contries are more powerful but India is economically more strong.it is d hub 4 many other companies.	A3LW8MS4WAPT4S
arg116888	0.03105	Yes. India does have the potential to lead the world. If the Indian government can look after a country with 28 states of 28 ways, culture, geographical and language, it can certainly can lead the world. For example, there is heavy rainfall in Manipur , while there is water scarcity in Rajasthan. It also has the most wonderful technological developments. Economically also India isn't that low. Eg: Chandrayaan from India discovered water on Moon. What do u say about that? And the father of astronomy, aryabhatta was from India.	A3LW8MS4WAPT4S
arg123809	0.02775	i think there is no doubt on this that India has power to lead the world.	A3LW8MS4WAPT4S
arg125962	0.02775	India moving a step ahead in becoming a world power everyday.... <br/> concerns shown by other countries says it all..... <br/> Yes we have some internal problems which country don't have... <br/> but time is river water and it brings changes..we growing as one of the leading power... <br/> I'll not compare my country with others as Napoleon said"Comparing yourself with others is same as insulting yourself" <br/> We have the 3rd largest army in the world.. <br/> we produce most no. of doctors and engineers every year (count in your own country) <br/> but still we don't like to prise ourselves because we don't believe anyone is stronger or weaker than us.... <br/> !!!!! NAMASTE!!!!	A3LW8MS4WAPT4S
arg106108	0.01456	Of course it has the potential, but right now the current religious tension between Muslims and Hindus would probably prevent this. I can't think of a leading nation that has had large scale internal conflict, it just doesn't work. To "lead" a country must have time and resources to worry about other countries and not itself.	A3LW8MS4WAPT4S
arg116894	0.01765	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A3LW8MS4WAPT4S
arg123380	0.01456	India is a secular state.people of all communities reside here so india has the knowledge of almost all countries and the way they live. so it can easily lead all the people of world without creating any nuissance among anyone.	A3LW8MS4WAPT4S
arg618365	0.17544	yes it does with a rapidly growing population and a growing economy India is in line with china to become the greatest economic powers of the world	A2DRJLPMTD54W5
arg119329	0.32456	india is bound by water on 3 sides, some thing which most other nations do not have. this is a big advantage for india	A2DRJLPMTD54W5
arg121182	0.17544	aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!	A2DRJLPMTD54W5
arg116894	0.32456	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A2DRJLPMTD54W5
arg129910	0.35088	we should not forget lord rama, krishna, vishvamitr etc which give far view that india will be the vishvguru in future	A314XJY8V1YL12
arg128880	0.64912	Hi all of u.................. dis is a new gal joining da prsns who r in favor of dis argue...... those who are in oppose of dis topic..... may i request u one thing dat plz think before u tell about India"s potential bcoz the wealth which the foreigners are enjoying nw are the looted one 4m India........ The other foreign countries are more developed den us bcoz it is da Indian people who are using their brain and making the foreign countries develop..........	A314XJY8V1YL12
arg260216	0.11696	i remember the only country by whose fear alexander's army was afraid <br/> it was INDIA <br/> after just sixty years of independence INDIA is looked as the country to become the sixth member of security council of UN <br/> and it is also the country with a great development rate <br/> And i know that none of us are unknown to the great contribution of INDIA in the discovery of god partical <br/> then from where the matter comes from that INDIA is not having the pottential	A15W6YXQ2SGE0V
arg121919	0.21637	how can Indians say that india don not have the potential to lead the world??????????????? <br/> India is the heaven in the Earth and only India have the potential to lead the world.......... <br/> Believe yourself and hardwork............. <br/> surely INDIA WILL BECOME POTENTIAL TO LEAD THE WORLD other-than any country!!!!!!!!!!!! <br/> JAI HIND	A15W6YXQ2SGE0V
arg623493	0.11696	I am an American, and I am ashamed to admit "Merica is rich due to slavery. India never had slavery and used to be rich until the British came and took everything away. We were left in a bad state, but started developing quickly. India is much more competitive in education than America and soon when everyone has education (which will happen in our lifetime) India will excel. <br/> India has the potential.	A15W6YXQ2SGE0V
arg132483	0.21637	I already had my say in the debate and we Indians at least managed to learn these mongrel's language and we are pretty good at it. But the rest of you English gimmicks stumble in your own tongue. <br/> I am quoting some sush102 <br/> "Hey its better dnt teach me wats da differnce between chatng nd debatng..... If i start my debate na den u bloody will b 4ced to leave dis site nd run away...." <br/> what crap? <br/> "dnt" , "ma" "dis" <br/> what kind of crap is that??? <br/> It makes no difference what you say but it still remains that INDIANS are the BEST!!!!	A15W6YXQ2SGE0V
arg123380	0.11696	India is a secular state.people of all communities reside here so india has the knowledge of almost all countries and the way they live. so it can easily lead all the people of world without creating any nuissance among anyone.	A15W6YXQ2SGE0V
arg128880	0.21637	Hi all of u.................. dis is a new gal joining da prsns who r in favor of dis argue...... those who are in oppose of dis topic..... may i request u one thing dat plz think before u tell about India"s potential bcoz the wealth which the foreigners are enjoying nw are the looted one 4m India........ The other foreign countries are more developed den us bcoz it is da Indian people who are using their brain and making the foreign countries develop..........	A15W6YXQ2SGE0V
arg119309	0.06179	India is a good country to live in... <br/> it has diverse culture but still it unites as one. <br/> Saare jagah se achcha... <br/> Hindustan hamara...	A3QKWIHAO2651G
arg132483	0.11432	I already had my say in the debate and we Indians at least managed to learn these mongrel's language and we are pretty good at it. But the rest of you English gimmicks stumble in your own tongue. <br/> I am quoting some sush102 <br/> "Hey its better dnt teach me wats da differnce between chatng nd debatng..... If i start my debate na den u bloody will b 4ced to leave dis site nd run away...." <br/> what crap? <br/> "dnt" , "ma" "dis" <br/> what kind of crap is that??? <br/> It makes no difference what you say but it still remains that INDIANS are the BEST!!!!	A3QKWIHAO2651G
arg123380	0.41194	India is a secular state.people of all communities reside here so india has the knowledge of almost all countries and the way they live. so it can easily lead all the people of world without creating any nuissance among anyone.	A3QKWIHAO2651G
arg121919	0.41194	how can Indians say that india don not have the potential to lead the world??????????????? <br/> India is the heaven in the Earth and only India have the potential to lead the world.......... <br/> Believe yourself and hardwork............. <br/> surely INDIA WILL BECOME POTENTIAL TO LEAD THE WORLD other-than any country!!!!!!!!!!!! <br/> JAI HIND	A3QKWIHAO2651G
arg126374	0.35088	India certainly has d potentials 2 lead d world...... <br/> in our real world power and weapons doesn't work any more <br/> maybe................................... <br/> maybe USA,UK or such other contries are more powerful but India is economically more strong.it is d hub 4 many other companies.	A17OG9TPTJY79R
arg116894	0.64912	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A17OG9TPTJY79R
arg129377	0.17544	India surely has the potential to lead the world.........Dr Manmohan Singh is considered as the most qualified prime minister all over the world.........India has proved its potential in various fields and aspects............	A14WWG6NKBDWGP
arg131151	0.32456	To say India can not lead the world is to say that a newborn child can never walk!!! I agree that there r so many problems that the rising India is facing 2day bt we r getting better day by day!!!	A14WWG6NKBDWGP
arg596217	0.17544	yes,India has potential to lead the world.So, many countries depends on scientists.most of employees in every country is Indians.	A14WWG6NKBDWGP
arg123811	0.32456	ndians has always been powerful why r u forgeting about its ancient glory history	A14WWG6NKBDWGP
arg106091	0.05254	I believe that India is fast emerging as a hub for international trade and investment. India has provided a huge opportunity to enhance trade and investments in sectors such as mechanical and electrical engineering, food processing, automotive, tourism and banking among others. Almost every multinational company is focusing on India.	A1DLELKT6OB0AP
arg116888	0.09720	Yes. India does have the potential to lead the world. If the Indian government can look after a country with 28 states of 28 ways, culture, geographical and language, it can certainly can lead the world. For example, there is heavy rainfall in Manipur , while there is water scarcity in Rajasthan. It also has the most wonderful technological developments. Economically also India isn't that low. Eg: Chandrayaan from India discovered water on Moon. What do u say about that? And the father of astronomy, aryabhatta was from India.	A1DLELKT6OB0AP
arg150905	0.35026	India does have ptential to lead the world, but so does China! America continues to outsource good manufactoring jobs to these countries resulting in an economic boost for India and China!	A1DLELKT6OB0AP
arg110321	0.35026	INDIA has the potential to lead the world. <br/> Full of natural resources, filled with highly spiritual people and country with diverse tounges and races. India has th potential to flourish. <br/> Well, I cannot ignore the fact that Indian government seems pretty corrupt and poverty still exists. <br/> But hey, China is communist, poverty is also seen in China.. <br/> So why not INDIA? <br/> INDIA DOES HAVE THE POTENTIAL TO LEAD THE WORLD	A1DLELKT6OB0AP
arg123380	0.05254	India is a secular state.people of all communities reside here so india has the knowledge of almost all countries and the way they live. so it can easily lead all the people of world without creating any nuissance among anyone.	A1DLELKT6OB0AP
arg119329	0.09720	india is bound by water on 3 sides, some thing which most other nations do not have. this is a big advantage for india	A1DLELKT6OB0AP
arg119329	0.06179	india is bound by water on 3 sides, some thing which most other nations do not have. this is a big advantage for india	A1U7W3010U1T49
arg106426	0.11432	Do we have the potential? <br/> Yes. <br/> The only competition we have is China who has done a much better job for the long run. <br/> But then again the way India runs.. it always makes order out of chaos.	A1U7W3010U1T49
arg123809	0.41194	i think there is no doubt on this that India has power to lead the world.	A1U7W3010U1T49
arg123811	0.41194	ndians has always been powerful why r u forgeting about its ancient glory history	A1U7W3010U1T49
arg623493	0.35088	I am an American, and I am ashamed to admit "Merica is rich due to slavery. India never had slavery and used to be rich until the British came and took everything away. We were left in a bad state, but started developing quickly. India is much more competitive in education than America and soon when everyone has education (which will happen in our lifetime) India will excel. <br/> India has the potential.	AUFWWPBI8BCWN
arg129910	0.64912	we should not forget lord rama, krishna, vishvamitr etc which give far view that india will be the vishvguru in future	AUFWWPBI8BCWN
arg116888	0.35088	Yes. India does have the potential to lead the world. If the Indian government can look after a country with 28 states of 28 ways, culture, geographical and language, it can certainly can lead the world. For example, there is heavy rainfall in Manipur , while there is water scarcity in Rajasthan. It also has the most wonderful technological developments. Economically also India isn't that low. Eg: Chandrayaan from India discovered water on Moon. What do u say about that? And the father of astronomy, aryabhatta was from India.	A2ZL0EX4WW4BAB
arg260216	0.64912	i remember the only country by whose fear alexander's army was afraid <br/> it was INDIA <br/> after just sixty years of independence INDIA is looked as the country to become the sixth member of security council of UN <br/> and it is also the country with a great development rate <br/> And i know that none of us are unknown to the great contribution of INDIA in the discovery of god partical <br/> then from where the matter comes from that INDIA is not having the pottential	A2ZL0EX4WW4BAB
arg106101	0.50000	India is in my personal list of countries to keep an eye on over the next thirty years. I think they're a good contender for superpower status before the end of this century.	A5TU18LD56OEM
arg116894	0.50000	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A5TU18LD56OEM
arg131151	0.05038	To say India can not lead the world is to say that a newborn child can never walk!!! I agree that there r so many problems that the rising India is facing 2day bt we r getting better day by day!!!	A3TO5TTEYUKB1K
arg116894	0.17942	indian culture,,and languages are established 2000yrs ago where other countries are finding there languags	A3TO5TTEYUKB1K
arg129910	0.20289	we should not forget lord rama, krishna, vishvamitr etc which give far view that india will be the vishvguru in future	A3TO5TTEYUKB1K
arg121182	0.13660	aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!	A3TO5TTEYUKB1K
arg116895	0.05038	india international institute like nalanda where students of many countries came for studies.........discovery of decimal and 0	A3TO5TTEYUKB1K
arg276210	0.09320	i just know that i am an Indian and i don't want to show my country down and the person who thinks that only by debate they will solve all the problems is wrong. <br/> because they also know that how is there country.	A3TO5TTEYUKB1K
arg121919	0.05038	how can Indians say that india don not have the potential to lead the world??????????????? <br/> India is the heaven in the Earth and only India have the potential to lead the world.......... <br/> Believe yourself and hardwork............. <br/> surely INDIA WILL BECOME POTENTIAL TO LEAD THE WORLD other-than any country!!!!!!!!!!!! <br/> JAI HIND	A3TO5TTEYUKB1K
arg119309	0.09320	India is a good country to live in... <br/> it has diverse culture but still it unites as one. <br/> Saare jagah se achcha... <br/> Hindustan hamara...	A3TO5TTEYUKB1K
arg106108	0.05038	Of course it has the potential, but right now the current religious tension between Muslims and Hindus would probably prevent this. I can't think of a leading nation that has had large scale internal conflict, it just doesn't work. To "lead" a country must have time and resources to worry about other countries and not itself.	A3TO5TTEYUKB1K
arg117437	0.09320	Of course India has the POTENTIAL to lead the world, but I don't see that happening anytime soon. They have the knowledge, the manpower, and the resources to lead the world.	A3TO5TTEYUKB1K
