#id	rank	argument	turkID
arg246334	0.37013	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A375ZHS1J1GZ9U
arg240623	0.37013	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A375ZHS1J1GZ9U
arg246334	0.01035	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	ADUJUZANFOWKW
arg229265	0.02456	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	ADUJUZANFOWKW
arg229388	0.01561	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	ADUJUZANFOWKW
arg613494	0.01503	No one has ever waged a war in the name of atheism.	ADUJUZANFOWKW
arg230365	0.07382	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	ADUJUZANFOWKW
arg488148	0.02201	Did i also mention that christianity condones slavery? If jot I'm sorry	ADUJUZANFOWKW
arg244514	0.02327	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	ADUJUZANFOWKW
arg488146	0.01238	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	ADUJUZANFOWKW
arg229398	0.01121	Notmymuse, <br/> Give me one logical reason to believe Christianity. Just one. <br/> I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. <br/> Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). <br/> Once you have done this, disprove ALL logical arguments against Christianity. <br/> Once you have done this, disprove all other religions. <br/> - <br/> Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.	ADUJUZANFOWKW
arg237637	0.10936	god aint flipppin real, so get over it u dumb belivers of god	ADUJUZANFOWKW
arg231491	0.01425	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	ADUJUZANFOWKW
arg229241	0.00770	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	ADUJUZANFOWKW
arg229484	0.01246	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	ADUJUZANFOWKW
arg231620	0.07453	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	ADUJUZANFOWKW
arg230146	0.21718	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	ADUJUZANFOWKW
arg240623	0.02858	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	ADUJUZANFOWKW
arg254062	0.00770	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	ADUJUZANFOWKW
arg231497	0.05636	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	ADUJUZANFOWKW
arg229697	0.06924	Why do you think we can't stand that question? <br/> ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	ADUJUZANFOWKW
arg575745	0.00770	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	ADUJUZANFOWKW
arg231494	0.00770	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	ADUJUZANFOWKW
arg328210	0.00988	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	ADUJUZANFOWKW
arg250867	0.00988	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	ADUJUZANFOWKW
arg253486	0.07392	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	ADUJUZANFOWKW
arg231487	0.02017	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	ADUJUZANFOWKW
arg439197	0.00770	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	ADUJUZANFOWKW
arg244579	0.01035	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	ADUJUZANFOWKW
arg270902	0.00770	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	ADUJUZANFOWKW
arg488149	0.00770	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	ADUJUZANFOWKW
arg231485	0.03166	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	ADUJUZANFOWKW
arg231491	0.35088	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A265XKF8DSIKDL
arg244514	0.64912	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A265XKF8DSIKDL
arg244579	0.35088	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A1RFRYOGXLV0AR
arg488148	0.64912	Did i also mention that christianity condones slavery? If jot I'm sorry	A1RFRYOGXLV0AR
arg229265	0.17544	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	A2QFSX7BWT3BQ3
arg488148	0.32456	Did i also mention that christianity condones slavery? If jot I'm sorry	A2QFSX7BWT3BQ3
arg231494	0.17544	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A2QFSX7BWT3BQ3
arg488149	0.32456	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A2QFSX7BWT3BQ3
arg250867	0.17544	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A20IKZ082TZP6P
arg244579	0.32456	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A20IKZ082TZP6P
arg254062	0.17544	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A20IKZ082TZP6P
arg231497	0.32456	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A20IKZ082TZP6P
arg488146	0.04533	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	AVWZJ14OPTJD5
arg231485	0.08387	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	AVWZJ14OPTJD5
arg230146	0.14101	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	AVWZJ14OPTJD5
arg237637	0.10526	god aint flipppin real, so get over it u dumb belivers of god	AVWZJ14OPTJD5
arg575745	0.04533	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	AVWZJ14OPTJD5
arg231491	0.08387	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	AVWZJ14OPTJD5
arg231497	0.04533	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	AVWZJ14OPTJD5
arg231620	0.08387	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	AVWZJ14OPTJD5
arg240625	0.22512	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	AVWZJ14OPTJD5
arg244514	0.14101	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	AVWZJ14OPTJD5
arg231620	0.46351	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	A33VT6UJMHE9P2
arg488146	0.48649	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	A33VT6UJMHE9P2
arg231494	0.05000	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A33VT6UJMHE9P2
arg237637	0.22473	god aint flipppin real, so get over it u dumb belivers of god	A2PXBMERYNBYR5
arg439197	0.42581	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	A2PXBMERYNBYR5
arg229697	0.04376	Why do you think we can't stand that question? <br/> ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	A2PXBMERYNBYR5
arg488148	0.08096	Did i also mention that christianity condones slavery? If jot I'm sorry	A2PXBMERYNBYR5
arg231487	0.22473	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A2PXBMERYNBYR5
arg231494	0.35088	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A39WZZH6ZEV5LZ
arg613494	0.64912	No one has ever waged a war in the name of atheism.	A39WZZH6ZEV5LZ
arg613494	0.06179	No one has ever waged a war in the name of atheism.	A24GO5LYDQE2T1
arg229398	0.11432	Notmymuse, <br/> Give me one logical reason to believe Christianity. Just one. <br/> I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. <br/> Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). <br/> Once you have done this, disprove ALL logical arguments against Christianity. <br/> Once you have done this, disprove all other religions. <br/> - <br/> Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.	A24GO5LYDQE2T1
arg254062	0.41194	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A24GO5LYDQE2T1
arg231487	0.41194	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A24GO5LYDQE2T1
arg230365	0.50000	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	A3NXR67FQW3N7E
arg229265	0.50000	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	A3NXR67FQW3N7E
arg244579	0.50000	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A21D5FN7P2JGQ2
arg488149	0.50000	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A21D5FN7P2JGQ2
arg229484	0.35088	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A2VZ1F4JYSJW8Y
arg575745	0.64912	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	A2VZ1F4JYSJW8Y
arg613494	0.35088	No one has ever waged a war in the name of atheism.	AHNU7D8W6YPXD
arg240625	0.64912	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	AHNU7D8W6YPXD
arg439197	0.17544	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	A1G6DSL59VWZ07
arg488146	0.32456	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	A1G6DSL59VWZ07
arg254062	0.17544	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A1G6DSL59VWZ07
arg244579	0.32456	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A1G6DSL59VWZ07
arg231497	0.16633	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	AYC41SV9FDL6U
arg230365	0.23129	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	AYC41SV9FDL6U
arg231491	0.08991	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	AYC41SV9FDL6U
arg229484	0.16633	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	AYC41SV9FDL6U
arg229241	0.08991	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	AYC41SV9FDL6U
arg237637	0.16633	god aint flipppin real, so get over it u dumb belivers of god	AYC41SV9FDL6U
arg229388	0.08991	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	AYC41SV9FDL6U
arg254062	0.35088	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A3OOCFPZ10O7EQ
arg488148	0.64912	Did i also mention that christianity condones slavery? If jot I'm sorry	A3OOCFPZ10O7EQ
arg229265	0.35088	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	ABF3ITT2M64ZM
arg231620	0.64912	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	ABF3ITT2M64ZM
arg231485	0.35088	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	AOICOQNK3UCB2
arg231620	0.64912	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	AOICOQNK3UCB2
arg246334	0.02562	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A1GCFBN6JARDS9
arg231494	0.04740	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A1GCFBN6JARDS9
arg244579	0.02562	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A1GCFBN6JARDS9
arg229484	0.24927	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A1GCFBN6JARDS9
arg244514	0.23750	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A1GCFBN6JARDS9
arg240625	0.17079	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	A1GCFBN6JARDS9
arg231497	0.17079	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A1GCFBN6JARDS9
arg254062	0.02562	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A1GCFBN6JARDS9
arg229388	0.04740	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	A1GCFBN6JARDS9
arg254062	0.35088	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	ABGEWBODZJR3C
arg488146	0.64912	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	ABGEWBODZJR3C
arg231487	0.35088	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A2X2SM1IS7HS7M
arg231497	0.64912	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A2X2SM1IS7HS7M
arg575745	0.35088	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	A1FHYDR6ADFLLO
arg613494	0.64912	No one has ever waged a war in the name of atheism.	A1FHYDR6ADFLLO
arg244579	0.11696	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A2UC506YHY1ZBF
arg231491	0.21637	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A2UC506YHY1ZBF
arg229241	0.11696	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	A2UC506YHY1ZBF
arg488149	0.21637	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A2UC506YHY1ZBF
arg270902	0.11696	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	A2UC506YHY1ZBF
arg575745	0.21637	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	A2UC506YHY1ZBF
arg253486	0.50000	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A1TLR5BY2JEG1O
arg229265	0.50000	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	A1TLR5BY2JEG1O
arg229484	0.11696	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	AM3FJP29J6RXZ
arg488146	0.21637	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	AM3FJP29J6RXZ
arg230365	0.11696	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	AM3FJP29J6RXZ
arg231620	0.21637	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	AM3FJP29J6RXZ
arg254062	0.11696	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	AM3FJP29J6RXZ
arg575745	0.21637	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	AM3FJP29J6RXZ
arg250846	0.35088	Atheism; I need at least some evidence before I can believe in magic.	AZNZS6EZ6UU5L
arg229388	0.64912	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	AZNZS6EZ6UU5L
arg229388	0.35088	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	A1QGNSUD3UW01X
arg328210	0.64912	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	A1QGNSUD3UW01X
arg246334	0.05545	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A23TDYCT5HS5XV
arg328210	0.14973	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	A23TDYCT5HS5XV
arg229484	0.05545	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A23TDYCT5HS5XV
arg488149	0.36968	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A23TDYCT5HS5XV
arg231487	0.36968	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A23TDYCT5HS5XV
